一區平均每日交通量調查資料表(總表2)
縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
新北市,Ⅰ-01,忠孝大橋,2,0,121.50382,25.0502347,台1線,台北,化成路,1,439,6,100,平原區,4.7,28,北,3.1,3.3,3.4,,,2.4,,0.2,43130,1214,1660,4,180,23095,69283,64160,325630,7100,8,9,0.5,"快慢分隔,1車道"
新北市,Ⅰ-01,忠孝大橋,2,0,121.50382,25.0502347,台1線,台北,化成路,1,439,6,100,平原區,4.7,28,南,3.1,3.3,3.5,,,1.3,1.3,0.2,45675,1393,1230,2,268,23670,72238,66989,339519,6996,18,19,0.5,"快慢分隔,1車道"
新北市,Ⅰ-02,新莊思源路口,7,0,121.4546055,25.060429,台1線,化成路,新莊,6,100,11,863,平原區,5.8,29.4,北,3.3,3.4,,,,3.9,,0.7,14107,179,894,7,82,10775,26044,23527,151055,2398,8,9,0.6,"快慢分隔,1車道"
新北市,Ⅰ-02,新莊思源路口,7,0,121.4546055,25.060429,台1線,化成路,新莊,6,100,11,863,平原區,5.8,29.4,南,3.3,3.4,,,,3.9,,0.7,6277,63,369,2,62,10769,17542,14656,101744,1598,7,8,0.6,"快慢分隔,1車道"
新北市,Ⅰ-03,近新五路口匝道,7,0,121.453437,25.0605974,台1線,化成路,新莊,5,500,9,500,平原區,4,18.6,北,3.6,3.6,,,,,,1.3,19517,241,786,0,47,648,21239,21588,84956,1638,7,8,0.58,高架段
新北市,Ⅰ-03,近新五路口匝道,7,0,121.453437,25.0605974,台1線,化成路,新莊,5,500,9,500,平原區,4,18.6,南,3.6,3.6,,,,,,1.7,25989,331,980,2,77,759,28138,28648,112552,2246,7,8,0.58,高架段
新北市,Ⅰ-04,明志路口,12,200,121.4208484,25.0321823,台1線,新莊,桃園市市界,11,863,14,60,平原區,2.2,28,北,3.3,3.2,3.3,,,,,0.2,13398,86,731,2,68,8564,22849,19972,50268,2022,17,18,0.56,
新北市,Ⅰ-04,明志路口,12,200,121.4208484,25.0321823,台1線,新莊,桃園市市界,11,863,14,60,平原區,2.2,28,南,3.3,3.3,4.4,,,,,0.2,13602,104,677,1,84,9171,23639,20532,52006,2554,7,8,0.56,
桃園市,Ⅰ-05,塔寮坑,14,800,121.4055728,25.018181,台1線,新北市市界,嶺頂,14,60,19,0,平原區,4.9,31.8,北,3.5,3.5,3.5,,,4,,0.6,13824,467,1181,4,169,15910,31555,27953,154620,2972,17,18,0.51,
桃園市,Ⅰ-05,塔寮坑,14,800,121.4055728,25.018181,台1線,新北市市界,嶺頂,14,60,19,0,平原區,4.9,31.8,南,3.5,3.5,3.5,,,,,4,13578,463,1187,2,153,13010,28393,24325,139126,2883,7,8,0.51,
桃園市,Ⅰ-06,嶺頂,19,800,121.363976,25.0010016,台1線,嶺頂,龜山,19,0,22,0,平原區,3,16.2,北,3.5,3.5,,,,,,1.2,8227,74,778,3,80,8784,17946,15024,53838,1634,17,18,0.58,
桃園市,Ⅰ-06,嶺頂,19,800,121.363976,25.0010016,台1線,嶺頂,龜山,19,0,22,0,平原區,3,16.2,南,3.5,3.5,,,,,,0.8,6115,61,556,2,54,5116,11904,10279,35712,1184,7,8,0.58,
桃園市,Ⅰ-07,龜山,23,150,121.3326617,24.9971367,台1線,龜山,永安橋,22,0,29,219,平原區,7.2,25,北,3.5,3.5,,,,2,,2.2,13908,66,561,6,78,11697,26316,23289,189475,3091,7,8,0.55,
桃園市,Ⅰ-07,龜山,23,150,121.3326617,24.9971367,台1線,龜山,永安橋,22,0,29,219,平原區,7.2,25,南,3.5,3.5,,,,2,,2.3,13945,68,703,6,86,13154,27962,24586,201326,2493,7,8,0.55,
桃園市,Ⅰ-08,南茄苳,30,900,121.2695349,24.97744428,台1線,永安橋,桃圳橋,29,219,31,529,平原區,2.3,24.2,北,3.4,3.3,3.3,,,,,0.6,12632,295,350,0,7,15014,28298,22629,65085,2107,7,8,0.55,
桃園市,Ⅰ-08,南茄苳,30,900,121.2695349,24.97744428,台1線,永安橋,桃圳橋,29,219,31,529,平原區,2.3,24.2,南,3.4,3.3,3.3,,,,,0.6,15293,366,360,0,85,18670,34774,27839,79980,2588,7,8,0.55,
桃園市,Ⅰ-09,埔頂,35,200,121.2316567,24.96367972,台1線,桃圳橋,112線交岔路口,31,529,37,926,平原區,6.4,24.2,北,3.5,3.5,3.5,,,,,0.6,13138,531,340,1,21,11420,25451,21363,162886,1912,7,8,0.53,
桃園市,Ⅰ-09,埔頂,35,200,121.2316567,24.96367972,台1線,桃圳橋,112線交岔路口,31,529,37,926,平原區,6.4,24.2,南,3.5,3.5,3.5,,,,,0.6,15621,560,364,0,15,15478,32038,26339,205043,2171,7,8,0.53,
桃園市,Ⅰ-10,平興國中,39,200,121.206437,24.94934868,台1線,112線交岔路口,大埔尾,37,926,39,753,平原區,1.8,24.2,北,3.5,3.5,,,,,,4,8841,63,232,0,7,5421,14564,12558,26215,1447,7,8,0.53,
桃園市,Ⅰ-10,平興國中,39,200,121.206437,24.94934868,台1線,112線交岔路口,大埔尾,37,926,39,753,平原區,1.8,24.2,南,3.5,3.5,,,,,,4,9476,64,289,0,18,4430,14277,12718,25699,1274,17,18,0.53,
桃園市,Ⅰ-11,平鎮,43,50,121.187577,24.923261,台1線,大埔尾,埔心,39,753,43,592,平原區,3.8,24.2,北,3.5,3.5,,,,2,,1.3,10030,149,477,0,45,8401,19102,16986,72588,1857,7,8,0.51,
桃園市,Ⅰ-11,平鎮,43,50,121.187577,24.923261,台1線,大埔尾,埔心,39,753,43,592,平原區,3.8,24.2,南,3.5,3.5,,,,4.2,,0.1,11253,182,548,0,54,9568,21605,19208,82099,1925,7,8,0.51,
桃園市,Ⅰ-12,楊梅,48,0,121.145381,24.90690599,台1線,埔心,新竹縣縣界,43,592,51,966,平原區,8.4,24.6,北,3.5,3.5,,,,,,4.3,8404,74,698,24,194,3074,12468,12060,104731,1217,17,18,0.59,
桃園市,Ⅰ-12,楊梅,48,0,121.145381,24.90690599,台1線,埔心,新竹縣縣界,43,592,51,966,平原區,8.4,24.6,南,3.5,3.5,3.3,,,,,1,9669,97,831,23,238,3721,14579,14078,122464,1786,7,8,0.59,
新竹縣,Ⅰ-13,長安站,54,400,121.0864895,24.8877403,台1線,桃園市縣市界,湖口,51,966,57,926,平原區,6,24.6,北,3.5,3.5,,,,2,,1.8,4225,26,356,10,56,2359,7032,6647,42192,797,17,18,0.54,
新竹縣,Ⅰ-13,長安站,54,400,121.0864895,24.8877403,台1線,桃園市縣市界,湖口,51,966,57,926,平原區,6,24.6,南,3.5,3.5,,,,2,,2,3860,25,344,10,50,2331,6620,6226,39720,943,7,8,0.54,
新竹縣,Ⅰ-14,波羅汶,60,700,121.0381867,24.8798273,台1線,湖口,老湖口,57,926,60,918,平原區,3,25.2,北,3.5,3.5,,,,2,,2.2,3566,51,287,10,52,2004,5970,5663,17910,584,17,18,0.51,
新竹縣,Ⅰ-14,波羅汶,60,700,121.0381867,24.8798273,台1線,湖口,老湖口,57,926,60,918,平原區,3,25.2,南,3.5,3.5,,,,2,,2.5,3513,46,291,4,54,2128,6036,5683,18108,613,7,8,0.51,
新竹縣,Ⅰ-15,湖口工業區陸橋,63,400,121.006487,24.87918276,台1線,老湖口,山崎,60,918,65,0,平原區,4.1,25.2,北,3.5,3.5,3.5,,,,,1,14413,88,763,6,139,10961,26370,22702,108117,2416,7,8,0.52,
新竹縣,Ⅰ-15,湖口工業區陸橋,63,400,121.006487,24.87918276,台1線,老湖口,山崎,60,918,65,0,平原區,4.1,25.2,南,3.5,3.5,,,,2,,2.5,14728,96,757,6,118,10399,26104,23659,107026,2239,17,18,0.52,
新竹縣,Ⅰ-16,鳳山溪橋,67,550,121.0037085,24.8534749,台1線,山崎,新豐,65,0,68,78,平原區,3.1,24.2,北,3.5,3.5,,,,2.1,,1.2,15326,158,679,13,128,15402,31706,27786,98289,3131,7,8,0.53,
新竹縣,Ⅰ-16,鳳山溪橋,67,550,121.0037085,24.8534749,台1線,山崎,新豐,65,0,68,78,平原區,3.1,24.2,南,3.5,4,,,,3,,1.2,15177,153,657,13,95,15008,31103,27223,96419,2792,7,8,0.53,
新竹縣,Ⅰ-17,中正東路,69,200,121.0052924,24.8381254,台1線,新豐,竹北,68,78,69,253,平原區,1.2,23.3,北,3.5,3.5,,,,,,2.8,11003,232,420,3,57,8912,20627,17508,24752,1544,8,9,0.53,
新竹縣,Ⅰ-17,中正東路,69,200,121.0052924,24.8381254,台1線,新豐,竹北,68,78,69,253,平原區,1.2,23.3,南,3.5,3.5,,,,,,3.5,12961,254,490,3,54,10019,23781,20259,28537,1707,17,18,0.53,
新竹縣,Ⅰ-18,光明六路,70,0,121.0023159,24.8311828,台1線,竹北,下斗崙,69,253,70,546,平原區,1.3,28.5,北,3.5,3.5,,,,2,,3.5,14151,273,471,3,62,10670,25630,22932,33319,2232,8,9,0.52,
新竹縣,Ⅰ-18,光明六路,70,0,121.0023159,24.8311828,台1線,竹北,下斗崙,69,253,70,546,平原區,1.3,28.5,南,3.5,3.5,3.5,,,,,3,14741,173,501,4,61,11020,26500,22560,34450,2088,18,19,0.52,
新竹縣,Ⅰ-19,頭前溪橋,70,900,120.9976118,24.8254322,台1線,下斗崙,新竹縣縣市界,70,546,71,510,平原區,1,38,北,3.5,3.5,3.5,,,,,5.2,18143,203,664,1,67,10410,29488,25894,29488,2372,7,8,0.65,
新竹縣,Ⅰ-19,頭前溪橋,70,900,120.9976118,24.8254322,台1線,下斗崙,新竹縣縣市界,70,546,71,510,平原區,1,38,南,3.5,3.5,5.7,,,2.7,2.5,1.2,29531,178,828,2,106,24987,55632,48855,55632,4491,18,19,0.65,
新竹市,Ⅰ-20,東大路路口,74,700,120.9670968,24.8135906,台1線,新竹縣縣市界,西大路路口,71,510,75,440,平原區,3.9,27.6,北,3.5,3.5,4,,,,,1.6,9480,37,251,1,7,11842,21618,17042,84310,1620,7,8,0.53,
新竹市,Ⅰ-20,東大路路口,74,700,120.9670968,24.8135906,台1線,新竹縣縣市界,西大路路口,71,510,75,440,平原區,3.9,27.6,南,3.5,3.5,4,,,,,1.3,8712,87,249,2,6,10516,19572,15551,76331,1416,18,19,0.53,
新竹市,Ⅰ-21,牛埔,79,0,120.9371119,24.790729,台1線,西大路路口,新竹縣縣市界,75,440,85,250,平原區,9.8,25.4,北,3.5,3.5,,,,2,,2.4,7949,185,234,8,39,9028,17443,15039,170941,1616,7,8,0.55,
