"","縣市別","調查站_編號","調查站_地點","調查站_樁號_K","調查站_樁號_百位數","調查站_座標_經度","調查站_座標_緯度","路線編號","起迄地名_起點","起迄地名_迄點","起點樁號_K","起點樁號_百位數","迄點樁號_K","迄點樁號_百位數","地形","里程(公里)","路面寬度(公尺)","方向(往)","車道佈設_快車道寬度(公尺)_1","車道佈設_快車道寬度(公尺)_2","車道佈設_快車道寬度(公尺)_3","車道佈設_快車道寬度(公尺)_4","車道佈設_快車道寬度(公尺)_5","車道佈設_機慢車道寬度(公尺)_1","車道佈設_機慢車道寬度(公尺)_2","車道佈設_路肩寬度(公尺)","各車種車輛數(輛/日)_小型車","各車種車輛數(輛/日)_大客車","各車種車輛數(輛/日)_大貨車","各車種車輛數(輛/日)_全聯結車","各車種車輛數(輛/日)_半聯結車","各車種車輛數(輛/日)_機車","各車種車輛數(輛/日)_合計","總計_流量(PCU)","總計_車公里","尖峰小時_交通量(PCU)","尖峰小時_時段_起","尖峰小時_時段_迄","方向係數","備註"
"674","臺中市","Ⅱ-I62","天冷",0,200,"120.8620936","24.1605041","台21線","天冷","大坪頂",0,0,10,0,"丘陵區",10,7.6,"南",3.4,0,0,0,0,0,0,0.3,631,7,28,0,0,286,952,879,9520,91,7,8,0.56,NA
"675","臺中市","Ⅱ-I63","大坪頂",11,200,"120.8809351","24.12927115","台21線","大坪頂","中投縣界",10,0,17,468,"山嶺區",7.5,7.4,"北",3.1,0,0,0,0,0,0,0.7,183,0,13,0,0,99,295,439,2212,54,11,12,0.59,NA
"676","臺中市","Ⅱ-I63","大坪頂",11,200,"120.8809351","24.12927115","台21線","大坪頂","中投縣界",10,0,17,468,"山嶺區",7.5,7.4,"南",3.1,0,0,0,0,0,0,0.3,214,0,10,0,0,124,348,495,2610,77,11,12,0.59,NA
"677","南投縣","Ⅱ-I64","長春橋",20,300,"120.8769731","24.075687","台21線","中投縣界","葉厝",17,468,21,629,"丘陵區",4.2,9.2,"北",4.2,0,0,0,0,0,0,0.4,1159,9,79,0,0,647,1894,1747,7955,190,11,12,0.53,NA
"678","南投縣","Ⅱ-I64","長春橋",20,300,"120.8769731","24.075687","台21線","中投縣界","葉厝",17,468,21,629,"丘陵區",4.2,9.2,"南",4.2,0,0,0,0,0,0,0.4,1180,9,82,0,0,643,1914,1775,8039,218,11,12,0.53,NA
"679","南投縣","Ⅱ-I65","復興橋",26,0,"120.9108221","24.0578159","台21線","葉厝","梅子林",21,629,28,557,"丘陵區",6.9,8.6,"北",3.6,0,0,0,0,0,0,0.7,1097,19,45,0,5,570,1736,1599,11978,328,11,12,0.62,NA
"680","南投縣","Ⅱ-I65","復興橋",26,0,"120.9108221","24.0578159","台21線","葉厝","梅子林",21,629,28,557,"丘陵區",6.9,8.6,"南",3.6,0,0,0,0,0,0,0.7,1149,25,53,0,5,706,1938,1761,13372,200,11,12,0.62,NA
"681","南投縣","Ⅱ-I66","里程牌",43,50,"120.9741319","23.9890587","台21線","梅子林","國道六號埔里交流道",28,557,43,100,"丘陵區",14.5,18.7,"北",3.6,3.5,0,0,0,0,0,2.4,2432,11,124,1,4,2005,4577,3930,66366,382,17,18,0.51,NA
"682","南投縣","Ⅱ-I66","里程牌",43,50,"120.9741319","23.9890587","台21線","梅子林","國道六號埔里交流道",28,557,43,100,"丘陵區",14.5,18.7,"南",3.6,3.5,0,0,0,0,0,2.1,2543,13,125,0,23,1957,4661,4108,67584,395,7,8,0.51,NA
"683","南投縣","Ⅱ-I67","牛眠橋",43,900,"120.9712508","23.9799143","台21線","國道六號埔里交流道","埔里",43,100,45,791,"丘陵區",2.7,13.4,"北",3.7,0,0,0,0,1.7,0,1,4851,22,269,10,36,2412,7600,7160,20520,606,17,18,0.52,NA
"684","南投縣","Ⅱ-I67","牛眠橋",43,900,"120.9712508","23.9799143","台21線","國道六號埔里交流道","埔里",43,100,45,791,"丘陵區",2.7,13.4,"南",3.8,0,0,0,0,1.7,0,1.5,4506,17,221,11,35,2382,7172,6641,19364,558,17,18,0.52,NA
"685","南投縣","Ⅱ-I68","新城橋",55,600,"120.9260235","23.9069887","台21線","埔里","頭社",45,791,69,20,"山嶺區",23.2,15.4,"北",3.4,3.3,0,0,0,0,0,1.2,5060,87,181,1,47,1156,6532,10154,151542,1644,16,17,0.54,NA
"686","南投縣","Ⅱ-I68","新城橋",55,600,"120.9260235","23.9069887","台21線","埔里","頭社",45,791,69,20,"山嶺區",23.2,15.4,"南",3.4,3.3,0,0,0,0,0,0.8,5115,83,164,1,61,1179,6603,10274,153190,1395,11,12,0.54,NA
"687","南投縣","Ⅱ-I69","頂平四號橋",74,400,"120.8701383","23.8075672","台21線","頭社","頂崁",69,20,76,400,"丘陵區",7.4,15.4,"北",3.2,4.2,0,0,0,0,0,0.5,1189,34,25,0,51,280,1579,1730,11685,250,12,13,0.58,NA
"688","南投縣","Ⅱ-I69","頂平四號橋",74,400,"120.8701383","23.8075672","台21線","頭社","頂崁",69,20,76,400,"丘陵區",7.4,15.4,"南",3.6,3.4,0,0,0,0,0,0.5,1265,39,28,0,49,268,1649,1805,12203,339,16,17,0.58,NA
"689","南投縣","Ⅱ-I70","龍神橋",78,300,"120.8686802","23.7778129","台21線","頂崁","郡坑",76,400,86,363,"丘陵區",10,9.2,"北",4.1,0,0,0,0,0,0,0.5,2628,42,143,0,47,293,3153,3565,31530,440,17,18,0.7,NA
"690","南投縣","Ⅱ-I70","龍神橋",78,300,"120.8686802","23.7778129","台21線","頂崁","郡坑",76,400,86,363,"丘陵區",10,9.2,"南",4.1,0,0,0,0,0,0,0.5,2653,41,136,0,44,305,3179,3557,31790,193,17,18,0.7,NA
"691","南投縣","Ⅱ-I71","陳有蘭溪橋",93,700,"120.8767797","23.662325","台21線","郡坑","和社",86,363,105,305,"山嶺區",18.9,9,"北",3.6,0,0,0,0,0,0,0.9,1668,38,84,0,13,268,2071,3471,39142,431,15,16,0.69,NA
"692","南投縣","Ⅱ-I71","陳有蘭溪橋",93,700,"120.8767797","23.662325","台21線","郡坑","和社",86,363,105,305,"山嶺區",18.9,9,"南",3.6,0,0,0,0,0,0,0.9,1640,34,85,0,13,274,2046,3420,38669,196,15,16,0.69,NA
"693","南投縣","Ⅱ-I72","松泉橋",107,450,"120.8643787","23.5549417","台21線","和社","監工站",105,305,121,67,"山嶺區",15.8,9.2,"北",4.2,0,0,0,0,0,0,0.4,487,13,22,0,3,94,619,1021,9780,245,13,14,0.72,NA
"694","南投縣","Ⅱ-I72","松泉橋",107,450,"120.8643787","23.5549417","台21線","和社","監工站",105,305,121,67,"山嶺區",15.8,9.2,"南",4.2,0,0,0,0,0,0,0.4,490,9,22,0,2,100,623,1004,9843,93,13,14,0.72,NA
"695","南投縣","Ⅱ-I73","大勇橋",122,0,"120.9058566","23.539119","台21線","監工站","塔塔加",121,67,145,35,"山嶺區",24,8.6,"北",4.1,0,0,0,0,0,0,0.1,218,7,13,0,2,32,272,473,6528,13,8,9,0.94,NA
"696","南投縣","Ⅱ-I73","大勇橋",122,0,"120.9058566","23.539119","台21線","監工站","塔塔加",121,67,145,35,"山嶺區",24,8.6,"南",4.3,0,0,0,0,0,0,0.1,208,3,14,0,2,30,257,441,6168,221,8,9,0.94,NA
"697","南投縣","Ⅱ-I74","日月潭收費站",1,300,"120.927125","23.8706832","台21甲線","松柏崙","伊達邵",0,0,7,305,"山嶺區",7.3,11.8,"北",4.6,0,0,0,0,0,0,1.1,1476,11,37,0,0,276,1800,2730,13140,636,15,16,0.51,NA
"698","南投縣","Ⅱ-I74","日月潭收費站",1,300,"120.927125","23.8706832","台21甲線","松柏崙","伊達邵",0,0,7,305,"山嶺區",7.3,11.8,"南",4.6,0,0,0,0,0,0,1.5,1529,21,38,0,0,223,1811,2812,13220,662,15,16,0.51,NA
"699","南投縣","Ⅱ-I75","里程牌",20,0,"120.9036878","23.8346244","台21甲線","伊達邵","投社",7,305,20,833,"山嶺區",13.5,7.2,"北",3,0,0,0,0,0,0,0.3,677,6,10,0,0,147,840,1243,11340,203,15,16,0.64,NA
"700","南投縣","Ⅱ-I75","里程牌",20,0,"120.9036878","23.8346244","台21甲線","伊達邵","投社",7,305,20,833,"山嶺區",13.5,7.2,"南",3,0,0,0,0,0,0,0.1,797,5,14,0,0,209,1025,1500,13838,364,15,16,0.64,NA
"701","苗栗縣","Ⅱ-I76","崎頂",87,700,"120.8681472","24.7204085","台61線","竹南","大山",93,550,99,600,"平原區",6.1,19.1,"北",3.7,3.7,0,0,0,0,0,1.1,4385,6,262,24,421,305,5403,6305,32958,983,15,16,0.59,NA
"702","苗栗縣","Ⅱ-I76","崎頂",87,700,"120.8681472","24.7204085","台61線","竹南","大山",93,550,99,600,"平原區",6.1,19.1,"南",3.8,3.8,0,0,0,0,0,2.6,4317,7,315,15,637,346,5637,6965,34386,696,11,12,0.59,NA
"703","苗栗縣","Ⅱ-I76側車道","崎頂",87,700,"120.8682195","24.7209018","台61線","竹南","大山",93,550,99,600,"平原區",12.1,17.8,"北",3.4,3.4,0,0,0,2,0,0.8,592,0,12,0,15,1663,2282,1819,27612,312,7,8,0.6,"側車道2車道"
"704","苗栗縣","Ⅱ-I76側車道","崎頂",87,700,"120.8682195","24.7209018","台61線","竹南","大山",93,550,99,600,"平原區",12.1,17.8,"南",3.5,0,0,0,0,1.8,0,1,731,0,22,0,17,1708,2478,1680,29984,211,17,18,0.6,"側車道2車道"
"705","苗栗縣","Ⅱ-I77","西濱",90,200,"120.8657483","24.7000651","台61線","崎頂","西濱",87,550,90,400,"平原區",2.9,17,"北",3.6,3.6,0,0,0,0,0,0.5,10626,31,476,32,576,310,12051,13397,34948,1906,7,8,0.58,NA
"706","苗栗縣","Ⅱ-I77","西濱",90,200,"120.8657483","24.7000651","台61線","崎頂","西濱",87,550,90,400,"平原區",2.9,17,"南",3.6,3.6,0,0,0,0,0,0.5,9929,29,491,19,750,327,11545,13213,33481,1396,17,18,0.58,NA
"707","苗栗縣","Ⅱ-I77側車道","西濱",90,200,"120.8657173","24.7002178","台61線","崎頂","西濱",87,550,90,400,"平原區",2.9,15,"北",3.2,3.1,0,0,0,2,0,0.1,725,1,40,1,40,1488,2295,1952,6656,313,15,16,0.58,"側車道2車道"
"708","苗栗縣","Ⅱ-I77側車道","西濱",90,200,"120.8657173","24.7002178","台61線","崎頂","西濱",87,550,90,400,"平原區",2.9,15,"南",4.2,0,0,0,0,2,0,0.3,1060,2,73,0,57,1311,2503,2037,7259,231,17,18,0.58,"側車道2車道"
"709","苗栗縣","Ⅱ-I78","竹南",93,680,"120.8424217","24.6766432","台61線","西濱","竹南",90,400,93,550,"平原區",3.1,20.2,"北",3.6,3.6,0,0,0,0,0,2.3,5175,11,683,83,1390,315,7657,10825,23737,1135,17,18,0.55,NA
"710","苗栗縣","Ⅱ-I78","竹南",93,680,"120.8424217","24.6766432","台61線","西濱","竹南",90,400,93,550,"平原區",3.1,20.2,"南",3.6,3.6,0,0,0,0,0,2.3,4920,11,507,32,1194,327,6991,9572,21672,914,10,11,0.55,NA
"711","苗栗縣","Ⅱ-I78側車道","竹南",93,630,"120.8428355","24.6770334","台61線","西濱","竹南",90,400,93,550,"平原區",3.1,14.2,"北",3.5,0,0,0,0,2,0,0.3,912,2,75,1,23,1134,2147,1705,6656,218,16,17,0.53,"側車道2車道"
"712","苗栗縣","Ⅱ-I78側車道","竹南",93,630,"120.8428355","24.6770334","台61線","西濱","竹南",90,400,93,550,"平原區",3.1,14.2,"南",3.6,4,0,0,0,0,0,0.3,843,1,71,3,122,1130,2170,2005,6727,193,7,8,0.53,"側車道2車道"
"713","苗栗縣","Ⅱ-I79","溪洲",103,20,"120.7722123","24.624028","台61線","大山","後龍",99,600,105,295,"平原區",5.7,18.2,"北",4,4,0,0,0,0,0,1,3778,8,542,77,1272,286,5963,8822,33989,972,16,17,0.54,NA
"714","苗栗縣","Ⅱ-I79","溪洲",103,20,"120.7722123","24.624028","台61線","大山","後龍",99,600,105,295,"平原區",5.7,18.2,"南",4,4,0,0,0,0,0,0.9,3565,8,459,36,1287,290,5645,8409,32176,831,10,11,0.54,NA
"715","苗栗縣","Ⅱ-I79側車道","溪洲",103,20,"120.7731917","24.6246614","台61線","大山","後龍",99,600,105,295,"平原區",5.7,19.2,"北",3.3,3.3,0,0,0,1.5,0,0.7,849,1,70,4,71,412,1407,1469,8020,176,16,17,0.56,"側車道2車道"
"716","苗栗縣","Ⅱ-I79側車道","溪洲",103,20,"120.7731917","24.6246614","台61線","大山","後龍",99,600,105,295,"平原區",5.7,19.2,"南",3.1,3.1,0,0,0,1.5,0,0.5,634,1,34,0,23,666,1358,1222,7741,139,9,10,0.56,"側車道2車道"
"717","苗栗縣","Ⅱ-I80","赤土崎",111,250,"120.7195614","24.5740232","台61線","後龍","白沙屯",105,295,111,200,"平原區",5.9,22.5,"北",4,4,0,0,0,0,0,2.5,4741,40,619,74,1481,275,7230,10560,42657,1241,16,17,0.59,NA
"718","苗栗縣","Ⅱ-I80","赤土崎",111,250,"120.7195614","24.5740232","台61線","後龍","白沙屯",105,295,111,200,"平原區",5.9,22.5,"南",3.9,4,0,0,0,0,0,2.5,4462,33,474,33,1311,299,6612,9434,39011,845,10,11,0.59,NA
"719","苗栗縣","Ⅱ-I80側車道","赤土崎",109,730,"120.7269751","24.5849747","台61線","後龍","白沙屯",105,295,111,200,"平原區",5.9,15.7,"北",3.5,0,0,0,0,2,0,2.1,80,1,1,0,0,300,382,234,2254,47,16,17,0.59,"側車道2車道"
"720","苗栗縣","Ⅱ-I80側車道","赤土崎",109,730,"120.7269751","24.5849747","台61線","後龍","白沙屯",105,295,111,200,"平原區",5.9,15.7,"南",3.5,0,0,0,0,1.9,0,2.6,91,1,0,0,0,529,621,358,3664,67,11,12,0.59,"側車道2車道"
"721","苗栗縣","Ⅱ-I81","新埔",112,640,"120.7145523","24.5643863","台61線","白沙屯","新埔",111,200,115,0,"平原區",3.8,24.3,"北",3.9,4,0,0,0,0,0,3.6,4236,34,632,66,1557,267,6792,10264,25810,1088,15,16,0.57,NA
"722","苗栗縣","Ⅱ-I81","新埔",112,640,"120.7145523","24.5643863","台61線","白沙屯","新埔",111,200,115,0,"平原區",3.8,24.3,"南",3.9,4,0,0,0,0,0,4,3955,29,475,21,1423,301,6204,9225,23575,831,10,11,0.57,NA
"723","苗栗縣","Ⅱ-I82","通霄",120,570,"120.6997756","24.5392179","台61線","新埔","通霄",115,0,121,100,"平原區",6.1,23.2,"北",3.7,3.7,0,0,0,0,0,2.6,4309,32,635,72,1597,274,6919,10481,42206,1145,16,17,0.59,NA
"724","苗栗縣","Ⅱ-I82","通霄",120,570,"120.6997756","24.5392179","台61線","新埔","通霄",115,0,121,100,"平原區",6.1,23.2,"南",3.7,3.7,0,0,0,0,0,2.6,4121,27,498,24,1434,309,6413,9468,39119,804,10,11,0.59,NA
"725","苗栗縣","Ⅱ-I83","苑裡",126,680,"120.6550345","24.4635159","台61線","通霄","苑裡",121,100,130,880,"平原區",9.8,21.5,"北",3.7,3.7,0,0,0,0,0,2.5,4012,20,743,83,1956,262,7076,11431,69345,1085,15,16,0.54,NA
"726","苗栗縣","Ⅱ-I83","苑裡",126,680,"120.6550345","24.4635159","台61線","通霄","苑裡",121,100,130,880,"平原區",9.8,21.5,"南",3.7,3.7,0,0,0,0,0,2.5,3291,17,628,42,1865,301,6144,10161,60211,913,10,11,0.54,NA
"727","臺中市","Ⅱ-I84","大安溪橋",134,850,"120.6124668","24.40399191","台61線","苑裡","大甲",130,880,140,700,"平原區",9.8,20,"北",3.7,3.7,0,0,0,0,0,2.6,5757,24,1066,83,2140,260,9330,14217,91434,1190,15,16,0.5,"分離車道"
"728","臺中市","Ⅱ-I84","大安溪橋",134,850,"120.6124668","24.40399191","台61線","苑裡","大甲",130,880,140,700,"平原區",9.8,20,"南",3.7,3.7,0,0,0,0,0,2.5,5549,22,926,48,2020,312,8877,13362,86995,1177,10,11,0.5,"分離車道"
"729","臺中市","Ⅱ-I84側車道","大安溪橋",134,850,"120.6124668","24.40399191","台61線","苑裡","大甲",130,880,140,700,"平原區",9.8,17,"北",3.4,3.2,0,0,0,0,0,0.4,298,0,34,0,3,463,798,636,7820,117,7,8,0.63,"側車道2車道"
"730","臺中市","Ⅱ-I84側車道","大安溪橋",134,850,"120.6124668","24.40399191","台61線","苑裡","大甲",130,880,140,700,"平原區",9.8,17,"南",3.2,3.2,0,0,0,0,0,0.2,145,0,9,0,1,479,634,449,6213,69,17,18,0.63,"側車道2車道"
"731","臺中市","Ⅱ-I85","大甲溪橋",145,400,"120.566476","24.32258274","台61線","大甲","清水",140,700,150,0,"平原區",9.3,20,"北",3.6,3.6,0,0,0,0,0,2.2,6945,28,1200,80,2239,242,10734,15889,99826,1277,16,17,0.5,"分離車道"
"732","臺中市","Ⅱ-I85","大甲溪橋",145,400,"120.566476","24.32258274","台61線","大甲","清水",140,700,150,0,"平原區",9.3,20,"南",3.7,3.7,0,0,0,0,0,2,6561,26,1036,47,2132,305,10107,14874,93995,1259,7,8,0.5,"分離車道"
"733","臺中市","Ⅱ-I85側車道","大甲溪橋",143,900,"120.566476","24.32258274","台61線","大甲","清水",140,700,150,0,"平原區",9.3,15.8,"北",3.5,2.6,0,0,0,0,0,1,332,3,43,1,42,482,903,820,8398,111,7,8,0.55,"側車道2車道"
"734","臺中市","Ⅱ-I85側車道","大甲溪橋",143,900,"120.566476","24.32258274","台61線","大甲","清水",140,700,150,0,"平原區",9.3,15.8,"南",3.1,2.8,0,0,0,0,0,0.9,303,2,38,1,36,503,883,776,8212,90,7,8,0.55,"側車道2車道"
"735","臺中市","Ⅱ-I86","清水",151,700,"120.5447216","24.27021929","台61線","清水","梧棲",150,0,154,900,"平原區",4.9,19.2,"北",3.5,3.5,0,0,0,0,0,1.5,10742,40,1476,76,2609,272,15215,21234,74554,1830,17,18,0.55,NA
"736","臺中市","Ⅱ-I86","清水",151,700,"120.5447216","24.27021929","台61線","清水","梧棲",150,0,154,900,"平原區",4.9,19.2,"南",3.5,3.5,0,0,0,0,0,1.5,10204,47,1634,85,2918,297,15185,21913,74407,2208,7,8,0.55,NA
"737","臺中市","Ⅱ-I86平面
道路","清水",150,600,"120.54842","24.27972552","台61線","清水","梧棲",150,0,154,900,"平原區",4.9,34.2,"北",3.4,3.4,3.5,0,0,0,0,3.2,6604,54,727,21,834,1501,9741,11242,47731,1106,17,18,0.52,"平面道路"
"738","臺中市","Ⅱ-I86平面
道路","清水",150,600,"120.54842","24.27972552","台61線","清水","梧棲",150,0,154,900,"平原區",4.9,34.2,"南",3.5,3.5,3.6,0,0,0,0,3.2,6934,61,794,39,970,1586,10384,12196,50882,1201,7,8,0.52,"平面道路"
"739","臺中市","Ⅱ-I87","梧棲",155,280,"120.5319148","24.2399999","台61線","梧棲","龍井",154,900,157,0,"平原區",2.1,19.2,"北",3.8,3.8,0,0,0,0,0,1.5,12310,53,1603,67,2567,249,16849,22846,35383,2158,17,18,0.55,NA
"740","臺中市","Ⅱ-I87","梧棲",155,280,"120.5319148","24.2399999","台61線","梧棲","龍井",154,900,157,0,"平原區",2.1,19.2,"南",3.5,3.5,0,0,0,0,0,1.5,11476,56,1585,69,2763,253,16202,22586,34024,2585,7,8,0.55,NA
"741","臺中市","Ⅱ-I88","龍井",158,630,"120.5196593","24.21145317","台61線","龍井","中彰縣界",157,0,163,300,"平原區",6.3,19.2,"北",3.8,3.8,0,0,0,0,0,1.4,7479,22,1400,92,2767,182,11942,18298,75235,1718,17,18,0.51,"10/1~10/2 03:20施工封閉"
"742","臺中市","Ⅱ-I88","龍井",158,630,"120.5196593","24.21145317","台61線","龍井","中彰縣界",157,0,163,300,"平原區",6.3,19.2,"南",3.5,3.5,0,0,0,0,0,1.5,6654,26,1384,102,2646,186,10998,17125,69287,1655,10,11,0.51,"10/1~10/2 03:20施工封閉"
"743","臺中市","Ⅱ-I88平面
道路","龍井",157,50,"120.5253944","24.22510334","台61線","龍井","中彰縣界",157,0,163,300,"平原區",6.3,46.2,"北",3.4,3.3,3.4,3.4,3.7,0,0,3.2,9935,39,1429,36,1083,1878,14400,16622,90720,1778,17,18,0.55,"平面道路,向上路口"
"744","臺中市","Ⅱ-I88平面
道路","龍井",157,50,"120.5253944","24.22510334","台61線","龍井","中彰縣界",157,0,163,300,"平原區",6.3,46.2,"南",3.5,3.6,3.7,3.7,5,0,0,0.8,10120,42,1607,36,1312,1826,14943,17734,94141,2163,7,8,0.55,"平面道路,向上路口"
"745","彰化縣","Ⅱ-I89","伸港",165,380,"120.4732543","24.1710235","台61線","中彰縣界","伸港交流道",163,300,166,168,"平原區",2.9,22,"北",4,4,0,0,0,0,0,2.5,7947,25,1398,72,2842,181,12465,18933,36149,1871,14,15,0.5,"10/1~10/2 03:20施工封閉"
"746","彰化縣","Ⅱ-I89","伸港",165,380,"120.4732543","24.1710235","台61線","中彰縣界","伸港交流道",163,300,166,168,"平原區",2.9,22,"南",4,4,0,0,0,0,0,2.5,6699,17,1399,80,2902,141,11238,17855,32590,1871,9,10,0.5,"10/1~10/2 03:20施工封閉"
"747","彰化縣","Ⅱ-I90","全興工業區",168,30,"120.4559837","24.1535132","台61線","伸港交流道","線西交流道",166,168,169,915,"平原區",3.7,22,"北",3.9,4,0,0,0,0,0,2.6,10583,36,1874,76,3092,233,15894,23092,58808,2054,15,16,0.52,NA
"748","彰化縣","Ⅱ-I90","全興工業區",168,30,"120.4559837","24.1535132","台61線","伸港交流道","線西交流道",166,168,169,915,"平原區",3.7,22,"南",3.9,4,0,0,0,0,0,2.6,9186,33,1843,102,3179,224,14567,21978,53898,2210,9,10,0.52,NA
"749","彰化縣","Ⅱ-I91","洋厝",173,930,"120.4340087","24.1056198","台61線","線西交流道","洋厝交流道",169,915,174,834,"平原區",4.9,22,"北",3.9,4,0,0,0,0,0,2.6,11788,41,2032,83,2942,249,17135,24122,83962,2191,7,8,0.51,NA
"750","彰化縣","Ⅱ-I91","洋厝",173,930,"120.4340087","24.1056198","台61線","線西交流道","洋厝交流道",169,915,174,834,"平原區",4.9,22,"南",4,4,0,0,0,0,0,2.6,10329,39,2003,103,3054,224,15752,22998,77185,2261,9,10,0.51,NA
"751","彰化縣","Ⅱ-I92","鹿港",175,200,"120.4321936","24.0943044","台61線","洋厝交流道","鹿港交流道",174,834,177,835,"平原區",3,22,"北",4,4,0,0,0,0,0,2.6,12813,45,2100,86,2902,257,18203,25149,54609,2185,16,17,0.52,NA
"752","彰化縣","Ⅱ-I92","鹿港",175,200,"120.4321936","24.0943044","台61線","洋厝交流道","鹿港交流道",174,834,177,835,"平原區",3,22,"南",4,4.1,0,0,0,0,0,2,11226,42,2105,104,3015,238,16730,23947,50190,2359,9,10,0.52,NA
"753","彰化縣","Ⅱ-I93","福興",179,460,"120.4105462","24.0622325","台61線","鹿港交流道","福興交流道",177,835,180,0,"平原區",2.2,22,"北",4.1,4.1,0,0,0,0,0,1,11696,68,1637,77,2658,255,16391,22612,36060,2314,7,8,0.53,NA
"754","彰化縣","Ⅱ-I93","福興",179,460,"120.4105462","24.0622325","台61線","鹿港交流道","福興交流道",177,835,180,0,"平原區",2.2,22,"南",3.9,4,0,0,0,0,0,2.8,10726,69,1730,103,2754,189,15571,22109,34256,2024,10,11,0.53,NA
"755","彰化縣","Ⅱ-I94","漢寶",184,350,"120.3896561","24.0270729","台61線","福興交流道","漢寶交流道",180,0,185,0,"平原區",5,22,"北",4,4.1,0,0,0,0,0,1.9,9474,59,1093,79,2245,252,13202,18326,66010,1787,16,17,0.54,NA
"756","彰化縣","Ⅱ-I94","漢寶",184,350,"120.3896561","24.0270729","台61線","福興交流道","漢寶交流道",180,0,185,0,"平原區",5,22,"南",4,4.1,0,0,0,0,0,1.9,7323,50,1072,94,2234,191,10964,16105,54820,1529,10,11,0.54,NA
"757","彰化縣","Ⅱ-I95","王功",185,850,"120.3850998","24.0144211","台61線","漢寶交流道","王功交流道",185,0,192,300,"平原區",7.3,22,"北",4,4.1,0,0,0,0,0,2.6,8138,49,1023,77,2053,246,11586,16285,84578,1696,16,17,0.55,NA
"758","彰化縣","Ⅱ-I95","王功",185,850,"120.3850998","24.0144211","台61線","漢寶交流道","王功交流道",185,0,192,300,"平原區",7.3,22,"南",4.1,4.1,0,0,0,0,0,2.2,6664,50,957,93,2027,212,10003,14662,73022,1379,9,10,0.55,NA
"759","彰化縣","Ⅱ-I96","芳苑",193,50,"120.3423178","23.969794","台61線","王功交流道","芳苑交流道",192,300,197,100,"平原區",4.8,22,"北",3.9,4,0,0,0,0,0,2.5,6863,40,838,73,2016,159,9989,14542,47947,1451,16,17,0.52,NA
"760","彰化縣","Ⅱ-I96","芳苑",193,50,"120.3423178","23.969794","台61線","王功交流道","芳苑交流道",192,300,197,100,"平原區",4.8,22,"南",3.9,4,0,0,0,0,0,2,5793,47,880,85,1993,180,8978,13526,43094,1337,9,10,0.52,NA
"761","彰化縣","Ⅱ-I97","大城",197,650,"120.319149","23.9348651","台61線","芳苑交流道","彰雲縣界",197,100,210,895,"平原區",7.3,22,"北",4,4.1,0,0,0,0,0,2,5792,39,673,68,1902,152,8626,12862,62970,1281,16,17,0.53,NA
"762","彰化縣","Ⅱ-I97","大城",197,650,"120.319149","23.9348651","台61線","芳苑交流道","彰雲縣界",197,100,210,895,"平原區",7.3,22,"南",3.9,4,0,0,0,0,0,1.7,4793,39,699,78,1839,159,7607,11747,55531,1119,9,10,0.53,NA
"763","彰化縣","Ⅱ-I98","台17線路口",1,500,"120.4729255","24.15352838","台61乙線","彰濱","134線交岔路口",0,0,3,0,"平原區",3,19.6,"北",3.5,4,0,0,0,0,0,1.6,3707,7,531,11,246,483,4985,5576,14955,1183,7,8,0.51,NA
"764","彰化縣","Ⅱ-I98","台17線路口",1,500,"120.4729255","24.15352838","台61乙線","彰濱","134線交岔路口",0,0,3,0,"平原區",3,19.6,"南",3.5,4,0,0,0,0,0,1.6,3831,11,490,13,263,565,5173,5750,15519,1148,17,18,0.51,NA
"765","彰化縣","Ⅱ-I99","134線路口",3,500,"120.4921168","24.14993095","台61乙線","134線交岔路口","139線交岔路口",3,0,5,200,"平原區",2.2,19.6,"北",3.5,4,0,0,0,0,0,1.6,5856,16,551,7,212,400,7042,7604,15492,903,7,8,0.53,NA
"766","彰化縣","Ⅱ-I99","134線路口",3,500,"120.4921168","24.14993095","台61乙線","134線交岔路口","139線交岔路口",3,0,5,200,"平原區",2.2,19.6,"南",3.5,4,0,0,0,0,0,1.6,5704,19,607,10,278,474,7092,7792,15602,1023,17,18,0.53,NA
"767","彰化縣","Ⅱ-II00","和美交流道",6,500,"120.5193968","24.14662308","台61乙線","139線交岔路口","和美",5,200,6,700,"平原區",1.5,22.3,"北",3.7,3.7,0,0,0,0,0,2.6,9654,20,1470,84,1674,46,12948,17191,19422,2064,7,8,0.52,NA
"768","彰化縣","Ⅱ-II00","和美交流道",6,500,"120.5193968","24.14662308","台61乙線","139線交岔路口","和美",5,200,6,700,"平原區",1.5,22.3,"南",4.4,3.7,0,0,0,0,0,2.6,10335,20,1240,67,1588,31,13281,17209,19922,1927,17,18,0.52,NA
"769","臺中市","Ⅱ-II01","大里",6,0,"120.663583","24.07457273","台63線","台中","霧峰",0,0,10,800,"平原區",10.8,24.4,"北",3.6,3.5,3.4,0,0,0,0,1.4,10084,129,150,0,7,226,10596,10660,114437,1465,18,19,0.5,NA
"770","臺中市","Ⅱ-II01","大里",6,0,"120.663583","24.07457273","台63線","台中","霧峰",0,0,10,800,"平原區",10.8,24.4,"南",3.6,3.5,3.4,0,0,0,0,0.7,10969,108,142,0,1,211,11431,11474,123455,1463,10,11,0.5,NA
