行政區別,村里別,第7案,第8案,第9案,第10案,第11案,第12案,第13案,第14案,第15案,第16案
　永和區,忠義里,0.867346939,0.819548872,0.825870647,0.726190476,0.685714286,0.656862745,0.299019608,0.303703704,0.306930693,0.58560794
　永和區,仁愛里,0.80171184,0.784328358,0.788951841,0.694232106,0.658270933,0.602233077,0.39644566,0.344160332,0.367586207,0.597692862
　永和區,文化里,0.829496403,0.800724638,0.827389444,0.698554714,0.656593407,0.606968641,0.372739917,0.324248777,0.324512535,0.612230216
　永和區,信義里,0.794251135,0.776335878,0.78490566,0.688839616,0.643855776,0.597201767,0.40397351,0.339538347,0.356877323,0.629945694
　永和區,後溪里,0.771750256,0.750519751,0.762051282,0.678751259,0.64122894,0.6,0.41798419,0.352112676,0.38562753,0.578400831
　永和區,上溪里,0.792960663,0.771159875,0.765868887,0.669687815,0.641337386,0.578093306,0.411468813,0.372708758,0.395112016,0.565539112
　永和區,頂溪里,0.801380368,0.771916214,0.808641975,0.697083022,0.664434524,0.624255952,0.393939394,0.326315789,0.34222561,0.565326633
　永和區,河堤里,0.807480074,0.790382244,0.79352474,0.6575179,0.63964497,0.591179976,0.360929124,0.300059773,0.364182692,0.624219725
　永和區,新廍里,0.799307958,0.791296625,0.792387543,0.696053736,0.653389831,0.600679694,0.362950545,0.352195946,0.35793045,0.631950574
　新莊區,,0.772666332,0.75088648,0.773488763,0.697423262,0.651142285,0.591125325,0.477181941,0.358285736,0.365912771,0.584155689
　新莊區,海山里,0.743263473,0.724216094,0.75582269,0.70487718,0.659050339,0.583870968,0.495714286,0.34965035,0.358559882,0.558665644
　新莊區,全安里,0.739430147,0.715148699,0.752407153,0.703442189,0.658709107,0.605463502,0.500881057,0.357402361,0.362488729,0.541451991
　新莊區,全泰里,0.763931889,0.786291875,0.778336557,0.682158921,0.638330171,0.593040847,0.464631422,0.343654434,0.3860252,0.563195548
　新莊區,忠孝里,0.784888889,0.760053619,0.790265487,0.714468085,0.674626866,0.596767333,0.488498536,0.330464716,0.352130865,0.598660714
　新莊區,文衡里,0.728452271,0.711627907,0.733640553,0.708406305,0.65569395,0.591964286,0.508414526,0.350312779,0.372388738,0.588122605
　新莊區,文聖里,0.787642472,0.758703481,0.800120409,0.731875719,0.682134571,0.607990735,0.440251572,0.326494725,0.331969608,0.589307412
　新莊區,興漢里,0.78125,0.766522545,0.773838631,0.688334301,0.642567958,0.583920188,0.439038687,0.351319648,0.3735363,0.598522167
　新莊區,榮和里,0.753266718,0.724244771,0.750766871,0.692919075,0.637490883,0.582653818,0.488304094,0.353936718,0.382697947,0.579844961
　新莊區,文德里,0.788798133,0.751168224,0.776470588,0.697963801,0.643261608,0.604783599,0.476031215,0.341801386,0.359357061,0.594626168
　新莊區,文明里,0.754027927,0.73875803,0.746753247,0.648815654,0.590668081,0.552050473,0.494813278,0.393528184,0.406639004,0.587662338
　新莊區,化成里,0.754204398,0.710978836,0.754754098,0.70049505,0.656114215,0.601626016,0.500935745,0.341340076,0.362831858,0.577660278
　新莊區,頭前里,0.768401186,0.760346227,0.766711773,0.651229723,0.618338558,0.569069463,0.472797927,0.39292365,0.398945982,0.586150041
　新莊區,福基里,0.785958069,0.771245059,0.777668952,0.656161806,0.614043355,0.553545931,0.445595855,0.369201339,0.385605338,0.578765432
　新莊區,福興里,0.792152704,0.772174535,0.774937877,0.735106383,0.661623109,0.59119064,0.466643859,0.349878514,0.357290947,0.596623563
　新莊區,昌平里,0.78957346,0.774296675,0.778267717,0.690765492,0.63853211,0.582293885,0.420030817,0.360454406,0.374078624,0.600955414
　新莊區,和平里,0.766239924,0.749411211,0.7731569,0.694787986,0.652888889,0.590888588,0.517086331,0.374422899,0.394359686,0.597661958
　新莊區,幸福里,0.775592537,0.747073791,0.764318297,0.706521739,0.662045889,0.6132255,0.559887271,0.375616979,0.367933723,0.592860838
　新莊區,昌隆里,0.801853486,0.772666369,0.793933988,0.687606838,0.644060475,0.581628211,0.453719723,0.370057752,0.37028922,0.604166667
　新莊區,信義里,0.779495525,0.744824673,0.784897959,0.72038835,0.679467085,0.608134533,0.479843444,0.338767396,0.347317467,0.581560284
　新莊區,昌信里,0.757344301,0.740985577,0.786971831,0.655518395,0.6178632,0.578272981,0.468191964,0.37733711,0.384004538,0.586510264
　新莊區,昌明里,0.761876833,0.750441436,0.767617938,0.672022161,0.61779806,0.581148912,0.483941208,0.367705382,0.388668555,0.56899589
　新莊區,仁義里,0.769771529,0.757701422,0.773607038,0.722007722,0.689051919,0.59733777,0.517607602,0.323646724,0.34560092,0.577724836
　新莊區,仁愛里,0.771573604,0.526086957,0.742174629,0.713737529,0.629464286,0.562700965,0.501189532,0.340425532,0.363488183,0.581641659
　新莊區,自信里,0.760714286,0.718411552,0.760213144,0.726968174,0.666098807,0.588634436,0.502134927,0.326707001,0.357081545,0.581884721
　新莊區,自立里,0.760720412,0.728298611,0.751712329,0.712410501,0.670785173,0.615292712,0.503420523,0.33968517,0.33470564,0.565122378
　新莊區,自強里,0.79015544,0.755632582,0.781034483,0.756302521,0.709355828,0.653609831,0.529548989,0.320634921,0.318965517,0.595836947
　新莊區,思源里,0.772061899,0.746179966,0.778148457,0.706185567,0.656890317,0.582760016,0.490785256,0.354261954,0.360602361,0.57809157
　新莊區,思賢里,0.779432965,0.757858546,0.765300961,0.718848403,0.670428894,0.590023753,0.476386978,0.410793934,0.373779637,0.599900596
　新莊區,中華里,0.762419006,0.748908297,0.784992785,0.706896552,0.67013167,0.601111883,0.447513812,0.342291372,0.354655295,0.591007977
　新莊區,中美里,0.768052516,0.739680179,0.764578051,0.708697171,0.655997186,0.669808028,0.482782609,0.352582496,0.353466762,0.556868538
　新莊區,恆安里,0.748517787,0.72862086,0.74609375,0.668217776,0.634100517,0.648221344,0.463573086,0.379110251,0.389238972,0.59111333
　新莊區,立人里,0.820723684,0.810084034,0.806799337,0.719227675,0.673031026,0.624090542,0.360774818,0.315352697,0.319148936,0.64461408
　新莊區,立德里,0.764053254,0.747761194,0.768662232,0.690190543,0.640086207,0.601143674,0.466571835,0.366787004,0.392984968,0.588631264
　新莊區,中和里,0.769508345,0.745901639,0.761006289,0.704496788,0.664652568,0.609300304,0.494439692,0.352838428,0.35536105,0.566864445
　新莊區,中泰里,0.756461233,0.739282154,0.7515,0.716397229,0.704101563,0.611162791,0.5,0.345807674,0.346596357,0.61757364
　新莊區,中宏里,0.781565657,0.774540849,0.76664425,0.670194004,0.64947245,0.614219114,0.487028302,0.36238806,0.375670841,0.597846738
　新莊區,中全里,0.793703952,0.76797829,0.792199059,0.704301075,0.639584606,0.580194411,0.541540327,0.371392723,0.378344742,0.591093117
　新莊區,立志里,0.766378873,0.731210856,0.763292434,0.721873491,0.674975562,0.611002921,0.509028795,0.346938776,0.360809477,0.547730829
　新莊區,立廷里,0.786531858,0.77157262,0.792557252,0.681893841,0.680208722,0.586374696,0.430586488,0.36285016,0.365585384,0.593949971
　新莊區,立基里,0.770947913,0.783902604,0.78285897,0.68183225,0.653690439,0.577938404,0.445820433,0.361181703,0.379635449,0.579993483
　新莊區,中誠里,0.762051282,0.731012658,0.741538462,0.733140655,0.67221135,0.614492754,0.492202729,0.318897638,0.358695652,0.588357588
　新莊區,中港里,0.754195459,0.73497177,0.766754271,0.698001249,0.668755876,0.613005051,0.491579282,0.352524928,0.367760618,0.573913043
　新莊區,中信里,0.78805893,0.757900375,0.788914789,0.619106393,0.633761106,0.577579807,0.472856792,0.345137157,0.359511344,0.609192418
　新莊區,中平里,0.789940828,0.768817204,0.789757412,0.675811069,0.636039886,0.597657184,0.437963184,0.417426788,0.372109654,0.599950273
　新莊區,中原里,0.784116561,0.762237762,0.785611806,0.680410337,0.638613861,0.59645277,0.468924303,0.359311741,0.369776876,0.588060965
　新莊區,中隆里,0.759445242,0.743527113,0.771304766,0.693585602,0.654883721,0.583102493,0.457262961,0.47241598,0.36202058,0.577227723
　新莊區,立功里,0.757180157,0.741871267,0.761437908,0.731884058,0.683313033,0.598062954,0.498773006,0.332286432,0.34079602,0.574495771
　新莊區,立泰里,0.771182601,0.578225069,0.779945554,0.694196429,0.661611785,0.588363005,0.484704869,0.339145597,0.357769974,0.574941995
　新莊區,立言里,0.776549546,0.768063872,0.793263647,0.709689629,0.661837591,0.594748858,0.459909228,0.33693138,0.338348765,0.608924949
　新莊區,豐年里,0.76444689,0.74765323,0.74862183,0.69851814,0.651813472,0.570930233,0.498965874,0.3568,0.356576862,0.558426966
　新莊區,國泰里,0.772382398,0.758089368,0.781102362,0.692524683,0.642149929,0.580229226,0.507868383,0.362555721,0.375748503,0.586206897
　新莊區,泰豐里,0.76306914,0.741496599,0.748518205,0.718775181,0.675918367,0.607584501,0.480129765,0.356729975,0.35318445,0.559410234
　新莊區,瓊林里,0.759238932,0.730625931,0.752380952,0.709269663,0.655883399,0.615056818,0.505304102,0.340072202,0.355410785,0.581654676
　新莊區,福營里,0.761622992,0.723931624,0.756825939,0.712418301,0.646523179,0.595533499,0.512550607,0.356244761,0.365627633,0.57567804
　新莊區,營盤里,0.753164557,0.73,0.734767025,0.707530648,0.645592164,0.54789615,0.486818981,0.34355275,0.345356177,0.568014706
　新莊區,丹鳳里,0.79296875,0.769535375,0.779710145,0.713253612,0.655770681,0.579484562,0.447455052,0.364972596,0.357802875,0.58652046
　新莊區,合鳳里,0.757073171,0.737077535,0.751720747,0.717190388,0.638616176,0.594569288,0.495802239,0.330924855,0.354527938,0.544904137
　新莊區,祥鳳里,0.787435456,0.778846154,0.784668389,0.711878686,0.632911392,0.597457627,0.485380117,0.465488215,0.361864407,0.55826087
　新莊區,雙鳳里,0.804401481,0.781666667,0.795749948,0.708308308,0.672861711,0.602419355,0.44497992,0.333198134,0.341602277,0.605257667
　新莊區,龍福里,0.764034253,0.742774566,0.767200754,0.707136237,0.660829493,0.57606679,0.429650614,0.337383178,0.391304348,0.580487805
　新莊區,龍鳳里,0.67036862,0.757940327,0.777327935,0.665514062,0.612977451,0.566720817,0.470574606,0.383955483,0.392516849,0.589405561
　新莊區,裕民里,0.772972973,0.74373928,0.755616065,0.712669683,0.662240933,0.596028646,0.489048709,0.333885942,0.352785146,0.569139673
　新莊區,龍安里,0.771258503,0.762608696,0.757417103,0.729080365,0.667774086,0.593984962,0.47319933,0.321518987,0.347058824,0.585689046
　新莊區,富國里,0.767872904,0.744758432,0.74580759,0.725945017,0.634534786,0.573160173,0.520815633,0.349081365,0.364502165,0.598165138
　新莊區,富民里,0.78125,0.757214555,0.803217822,0.666855524,0.620872642,0.581893985,0.490621336,0.36243227,0.37545565,0.590506329
　新莊區,後德里,0.788787484,0.755424063,0.773054284,0.672242875,0.619047619,0.570707071,0.487515605,0.368421053,0.392156863,0.571808511
　新莊區,萬安里,0.78959276,0.763880771,0.772063121,0.719052745,0.641097424,0.579244219,0.475400774,0.338983051,0.359885387,0.5460199
　新莊區,建福里,0.773418735,0.756669361,0.75566343,0.716030534,0.672546012,0.675304878,0.467175573,0.335394127,0.342455043,0.573042776
　新莊區,後港里,0.768411442,0.743119266,0.776082977,0.68072114,0.622970535,0.576141384,0.479651163,0.361259655,0.385991058,0.58235657
　新莊區,四維里,0.745169713,0.731629393,0.749603803,0.711788212,0.649872774,0.575390822,0.501250625,0.500256016,0.365740741,0.573726542
　新莊區,南港里,0.756615878,0.729292929,0.760649087,0.673532841,0.615234375,0.552279874,0.502347418,0.373306773,0.398003992,0.563351217
　新莊區,建安里,0.768863419,0.753935111,0.780487805,0.670486219,0.637974684,0.577672956,0.466770671,0.365930599,0.38770389,0.576836702
　新莊區,民全里,0.773053892,0.76477684,0.775644871,0.68771527,0.634414832,0.564117309,0.483333333,0.362950058,0.373907979,0.596685083
　新莊區,八德里,0.754552076,0.731222386,0.754026354,0.711173577,0.647184604,0.576813656,0.518802228,0.368876081,0.378612717,0.572383073
　新莊區,成德里,0.783524027,0.755535055,0.76177412,0.702857143,0.633597884,0.570601336,0.499547101,0.348599378,0.367903442,0.581276199
　新莊區,民安里,0.796830986,0.77745975,0.7990092,0.702785326,0.637835975,0.570751523,0.456727519,0.349811191,0.34964539,0.596629616
　新莊區,民有里,0.799684543,0.769353128,0.795972443,0.677402863,0.617752694,0.579271421,0.476286579,0.3933229,0.446697868,0.593513514
　新莊區,民本里,0.760834671,0.740650407,0.766666667,0.738542449,0.666161998,0.604261796,0.540106952,0.32357473,0.344160866,0.599013969
　新莊區,光明里,0.79816092,0.761463641,0.776126335,0.722370766,0.663978495,0.600271616,0.440197842,0.338539274,0.340357306,0.594761905
　新莊區,光正里,0.812015504,0.772661173,0.803788247,0.734246575,0.664825046,0.600461894,0.461069418,0.331928839,0.345772319,0.590909091
　新莊區,光榮里,0.800590842,0.778610695,0.802052786,0.726752504,0.678298279,0.581712062,0.442539388,0.327931363,0.342691191,0.598694124
　新莊區,光和里,0.726482213,0.716981132,0.738001574,0.718934911,0.67013373,0.571107784,0.501875469,0.354118553,0.402183039,0.552334944
　新莊區,光華里,0.796073464,0.766924565,0.766837716,0.713230769,0.653349723,0.585034014,0.504460166,0.343115829,0.352446245,0.597159458
　新莊區,西盛里,0.779382667,0.763944223,0.781225139,0.695552586,0.648978813,0.575600384,0.486047401,0.356164384,0.370084811,0.578131293
　新店區,,0.812702199,0.798131136,0.802146397,0.701598432,0.668776883,0.618340332,0.368448365,0.331032314,0.339713726,0.624166583
　新店區,新店里,0.817625459,0.784482759,0.790754258,0.70695553,0.653534183,0.602803738,0.479775281,0.356976744,0.35915493,0.605482718
　新店區,張南里,0.803294574,0.783203125,0.825557809,0.424591739,0.657894737,0.596135266,0.386792453,0.351585014,0.290288154,0.55988024
　新店區,國校里,0.782857143,0.754515599,0.769480519,0.695856138,0.645899054,0.598412698,0.392355694,0.331746032,0.353784861,0.592985318
　新店區,文中里,0.834851936,0.818807339,0.823191734,0.741935484,0.706340378,0.67185762,0.378169791,0.300558659,0.319774011,0.610859729
　新店區,廣明里,0.754137116,0.73253012,0.758782201,0.667396061,0.652173913,0.469208211,0.53930131,0.3798627,0.417633411,0.579345088
　新店區,文明里,0.771594684,0.770450751,0.761747733,0.691397001,0.635220126,0.662440571,0.428117554,0.369808307,0.386602098,0.576763485
　新店區,中興里,0.813066465,0.802961276,0.81507877,0.6996337,0.676309044,0.650388457,0.331483537,0.31900704,0.342369105,0.633066056
　新店區,新生里,0.814814815,0.807216495,0.801703578,0.697467938,0.655629139,0.618447246,0.358552632,0.336775483,0.341561041,0.607167471
　新店區,新德里,0.806451613,0.791889824,0.797420334,0.715967623,0.680412371,0.64952241,0.399259259,0.320656227,0.344360902,0.638867636
　新店區,張北里,0.808599168,0.795918367,0.800412939,0.702974726,0.672836753,0.621962196,0.360515021,0.335372762,0.332579186,0.640009326
　新店區,五峯里,0.794379897,0.782995951,0.816666667,0.673816375,0.641086498,0.614553124,0.365429535,0.353421053,0.324473684,0.635554357
　新店區,長春里,0.794480755,0.783430233,0.782514451,0.628975265,0.622973925,0.603140614,0.365561044,0.395415473,0.391988555,0.620639535
　新店區,新安里,0.806946324,0.79007286,0.795597484,0.718181818,0.671286271,0.63858577,0.352397712,0.335392763,0.338759349,0.612947035
　新店區,忠誠里,0.80794702,0.805617147,0.803506209,0.700641483,0.643312102,0.638115632,0.361777151,0.329311568,0.349535382,0.624071322
　新店區,中正里,0.823011632,0.809402795,0.809013552,0.722033898,0.677479147,0.623913043,0.337341967,0.251164235,0.333126165,0.645058786
　新店區,中華里,0.811284047,0.81457263,0.805101059,0.721113689,0.676443203,0.637130802,0.320297952,0.305268109,0.316911416,0.651094891
　新店區,仁愛里,0.801645338,0.780758557,0.788235294,0.700177936,0.673451327,0.616755793,0.430701754,0.327338129,0.341113106,0.514869888
　新店區,建國里,0.813451777,0.7983513,0.795944233,0.722972973,0.684990735,0.635009311,0.331051649,0.316770186,0.32561052,0.613195343
　新店區,百忍里,0.835519677,0.81554878,0.821,0.702702703,0.665694849,0.626040137,0.341976517,0.327933235,0.339083292,0.637939827
　新店區,百和里,0.805606338,0.78976234,0.825213155,0.717183771,0.681737061,0.623880597,0.371428571,0.300120048,0.321665661,0.632578077
　新店區,福德里,0.820103093,0.793873313,0.813045711,0.706237425,0.666666667,0.613946438,0.525474525,0.333501259,0.350253807,0.672225117
　新店區,百福里,0.817039869,0.854006586,0.79336596,0.692510549,0.665258712,0.625400213,0.360716166,0.33837021,0.353067815,0.624175824
　新店區,福民里,0.842629482,0.838388861,0.830432621,0.721019721,0.716383662,0.656370656,0.280346821,0.298016449,0.292471042,0.676747645
　新店區,中山里,0.830054416,0.835908142,0.837995825,0.698529412,0.701718494,0.655256724,0.285306122,0.320523303,0.316611842,0.671416597
　新店區,和平里,0.794871795,0.795336788,0.782722513,0.745679012,0.684210526,0.638141809,0.382871537,0.343358396,0.344221106,0.605263158
　新店區,中央里,0.810581319,0.827012641,0.820361248,0.689576547,0.672964169,0.627090849,0.316063864,0.3276372,0.34471438,0.653204272
　新店區,國豐里,0.860036832,0.798636927,0.794935145,0.691577699,0.655581948,0.635429262,0.336963097,0.337606838,0.364401684,0.646211647
　新店區,明德里,0.819721116,0.807575758,0.798503741,0.699085219,0.656204732,0.610679612,0.3479942,0.438528558,0.350146915,0.626835443
　新店區,大豐里,0.7904,0.816837315,0.796464917,0.705680705,0.649947753,0.621875,0.374353671,0.342752486,0.358050847,0.59486058
　新店區,大同里,0.811912226,0.8014862,0.810454065,0.684994861,0.675550999,0.634912461,0.381789964,0.395724713,0.339387649,0.576608784
　新店區,江陵里,0.81577111,0.795079086,0.809972106,0.673935264,0.65259183,0.605416524,0.351296044,0.346193593,0.362328767,0.640504555
　新店區,復興里,0.838445808,0.80627558,0.816655473,0.732303732,0.686287193,0.639973958,0.374677003,0.311764706,0.316312997,0.68550034
　新店區,寶興里,0.804770642,0.800662008,0.808440367,0.62676311,0.677199282,0.618892508,0.317196532,0.331641899,0.336719884,0.630740741
　新店區,寶福里,0.840355403,0.798561151,0.808309456,0.691135734,0.66509434,0.618227285,0.357993904,0.342215989,0.354377104,0.634682081
　新店區,寶安里,0.826327434,0.81379822,0.823181986,0.698897974,0.668345324,0.635125448,0.329172611,0.337886413,0.343012704,0.647409616
　新店區,信義里,0.784657203,0.776228017,0.797183942,0.697250362,0.664341761,0.615004362,0.391178178,0.352855478,0.358573954,0.610179823
　新店區,忠孝里,0.853968254,0.848,0.835856574,0.75,0.703389831,0.634241245,0.307275542,0.293343653,0.304347826,0.6624
　新店區,大鵬里,0.86257505,0.853515625,0.852235904,0.72935197,0.725714286,0.698917887,0.222293402,0.283610755,0.288449266,0.68938401
　新店區,太平里,0.82457293,0.805408971,0.786516854,0.714561856,0.666452442,0.621359223,0.421254802,0.328894807,0.330463576,0.604588394
　新店區,美城里,0.808326787,0.78526149,0.802816901,0.712990937,0.676714393,0.612830189,0.369300912,0.300757576,0.330015314,0.586097946
　新店區,頂城里,0.792866941,0.761173184,0.742778542,0.748655914,0.65679677,0.576454668,0.42668428,0.307053942,0.35097493,0.583333333
　新店區,下城里,0.784518828,0.770604396,0.763268156,0.690860215,0.65175499,0.627130682,0.453208556,0.35543404,0.357289528,0.624133148
　新店區,柴埕里,0.803373494,0.791211459,0.787034814,0.700255398,0.663315408,0.61197856,0.38250469,0.333724478,0.329417293,0.616322702
　新店區,安和里,0.808949073,0.799703264,0.819008507,0.691742081,0.690909091,0.630144763,0.388920455,0.320137694,0.325527609,0.615704938
　新店區,永安里,0.815979601,0.797332186,0.799744354,0.731367731,0.689228229,0.629766298,0.403298969,0.310900083,0.325352715,0.586707746
　新店區,新和里,0.828498728,0.798564839,0.812373225,0.701529354,0.661370407,0.601893373,0.369329389,0.349127182,0.343171586,0.623203285
　新店區,永平里,0.801377311,0.793557833,0.797022513,0.694789082,0.659626892,0.603326256,0.375620128,0.338313767,0.353636689,0.639676113
　新店區,公崙里,0.805719557,0.790697674,0.791350952,0.710412926,0.649955556,0.604049901,0.379235761,0.326989306,0.337031648,0.621206444
　新店區,安昌里,0.836342229,0.825177585,0.826241135,0.694454923,0.675265554,0.633786848,0.365055196,0.326327856,0.338179036,0.648325359
　新店區,德安里,0.801622419,0.776951673,0.779711218,0.696980337,0.652758133,0.585962425,0.439032936,0.342948718,0.359493671,0.589839372
　新店區,達觀里,0.840413943,0.823464912,0.805300162,0.805057956,0.659517426,0.636892178,0.304732189,0.344992051,0.345991561,0.660704607
　新店區,明城里,0.809267241,0.807255008,0.813677975,0.702922078,0.674718196,0.638182802,0.330831099,0.320967742,0.333154218,0.642267474
　新店區,小城里,0.810536981,0.812244898,0.801307847,0.709677419,0.680376611,0.613512171,0.298115079,0.325174825,0.347070506,0.641798671
　新店區,雙城里,0.791916168,0.757949869,0.780141844,0.720921858,0.655346821,0.608774474,0.438874865,0.337427746,0.343223443,0.638554217
　新店區,香坡里,0.835089228,0.821282107,0.814767117,0.695096396,0.667576076,0.622919739,0.33298253,0.312169312,0.337497353,0.630142919
　新店區,日興里,0.783986656,0.719512195,0.784100418,0.74137931,0.682598039,0.600081533,0.411203814,0.291836735,0.327706875,0.576314664
　新店區,玫瑰里,0.843649374,0.80347641,0.804581246,0.716904277,0.671794872,0.607179841,0.354181064,0.337894737,0.339094366,0.609325327
　新店區,吉祥里,0.844139651,0.827974948,0.830149502,0.697092084,0.670343137,0.614063778,0.258090615,0.325838103,0.324989741,0.65021097
　新店區,塗潭里,0.744471744,0.713235294,0.743842365,0.794701987,0.674107143,0.627272727,0.558577406,0.268867925,0.302663438,0.620111732
　新店區,華城里,0.792592593,0.779748707,0.781432749,0.649782923,0.638205499,0.607958732,0.363180516,0.336363636,0.332319392,0.606105733
　新店區,青潭里,0.802868852,0.817128672,0.786617707,0.703615415,0.703944693,0.542719615,0.384275973,0.333333333,0.342008947,0.587002096
　新店區,美潭里,0.813084112,0.80482977,0.801089918,0.713750468,0.671546547,0.632614453,0.380430676,0.330904908,0.33231591,0.618972952
　新店區,員潭里,0.838111298,0.799492386,0.807320151,0.733854381,0.681761529,0.533250208,0.381443299,0.31763734,0.340497261,0.609462366
　新店區,雙坑里,0.832402235,0.758522727,0.760445682,0.81185567,0.696335079,0.638020833,0.514435696,0.248,0.246575342,0.568914956
　新店區,粗坑里,0.757070341,0.74076756,0.746214852,0.633860977,0.620027435,0.560137457,0.44184492,0.407432897,0.415575465,0.567272727
　新店區,屈尺里,0.768642447,0.75557711,0.760076775,0.736699729,0.685352622,0.618916437,0.46557971,0.346011132,0.347183749,0.570599613
　新店區,龜山里,0.756684492,0.714677641,0.755735493,0.643401015,0.670542636,0.618204804,0.494897959,0.307242991,0.350806452,0.576923077
　新店區,廣興里,0.76,0.742811502,0.749190939,0.776096823,0.66616085,0.578866769,0.539473684,0.273716952,0.38018018,0.641643059
　新店區,直潭里,0.707129094,0.692007797,0.708253359,0.67372134,0.610200364,0.546263345,0.489399293,0.382513661,0.39708561,0.530451866
　樹林區,,0.779050505,0.754135055,0.766711264,0.705436251,0.651195064,0.588868784,0.472048229,0.346579142,0.355251878,0.578306112
　樹林區,三興里,0.754090233,0.744551445,0.763118441,0.719923918,0.666984278,0.588659298,0.49407302,0.339903846,0.340456532,0.565150741
　樹林區,三福里,0.766289715,0.741201949,0.75267094,0.732394366,0.673117155,0.620346093,0.476849388,0.303637322,0.327792208,0.58004386
　樹林區,三多里,0.772617612,0.746617466,0.726110773,0.691176471,0.608721273,0.554964539,0.512323944,0.369331742,0.325943679,0.566791511
　樹林區,三龍里,0.775700935,0.730294397,0.746741155,0.696750903,0.629032258,0.555050045,0.510810811,0.355454545,0.38173516,0.547801147
　樹林區,獇寮里,0.764349043,0.744592729,0.764181903,0.696100403,0.625333333,0.577250336,0.485803017,0.373369321,0.384615385,0.570267686
　樹林區,光興里,0.759978425,0.747963064,0.755124056,0.713020833,0.637913223,0.554973822,0.507993811,0.345750262,0.35082141,0.554764513
　樹林區,金寮里,0.755233494,0.755383766,0.743506494,0.729253112,0.65308255,0.584599267,0.510005131,0.337054758,0.330960854,0.564640884
　樹林區,潭底里,0.756200528,0.73638814,0.754766949,0.704028926,0.658221303,0.596373057,0.492401216,0.346333853,0.360776088,0.579202586
　樹林區,文林里,0.797598628,0.752505447,0.752458316,0.697684036,0.650477377,0.616888519,0.478243021,0.356277056,0.359028069,0.595959596
　樹林區,保安里,0.771929825,0.75079759,0.769176636,0.701771983,0.654233871,0.596621622,0.468149646,0.359390863,0.371965812,0.592829251
　樹林區,圳安里,0.765318627,0.726309227,0.728710462,0.708162067,0.624853458,0.544973545,0.532715692,0.335905045,0.357781753,0.554020101
　樹林區,圳福里,0.782744283,0.744736842,0.760947965,0.699297189,0.628912072,0.554942298,0.496011964,0.300505051,0.380060729,0.575249082
　樹林區,圳民里,0.779400461,0.746326373,0.746941896,0.667161961,0.635285397,0.545252226,0.495922906,0.382089552,0.382930514,0.582137161
　樹林區,圳生里,0.787335723,0.70719603,0.726161369,0.690023753,0.624705882,0.545454545,0.558246828,0.364945978,0.375294118,0.581164808
　樹林區,樹德里,0.764534884,0.756470588,0.778879813,0.725698324,0.672423398,0.59175607,0.478599222,0.32187858,0.343839542,0.574985181
　樹林區,樹福里,0.76256212,0.737548965,0.751521859,0.657725322,0.607066381,0.573282856,0.450873362,0.385214008,0.376116071,0.562967223
　樹林區,樹西里,0.764922322,0.754537954,0.760798696,0.676470588,0.639183353,0.579133858,0.431541781,0.372102318,0.379888268,0.599832916
　樹林區,樹興里,0.786278081,0.741132545,0.789057751,0.69352014,0.648695652,0.588823529,0.44701795,0.356335515,0.364945978,0.562694947
　樹林區,樹人里,0.810983397,0.792015454,0.799618321,0.721472393,0.680437424,0.60995086,0.406116208,0.307217767,0.320918684,0.618523316
　樹林區,育英里,0.775657895,0.768106312,0.774592834,0.698944755,0.663739021,0.61835443,0.458359424,0.430681818,0.375240539,0.577747989
　樹林區,樹南里,0.772858518,0.679961089,0.750482625,0.696119682,0.633796296,0.576580796,0.503512881,0.35626186,0.377268386,0.566065334
　樹林區,坡內里,0.760487145,0.739782016,0.752380952,0.73221216,0.681404421,0.584415584,0.51503268,0.316910786,0.344640434,0.539473684
　樹林區,樹東里,0.787878788,0.785440613,0.754716981,0.711229947,0.667266187,0.60291439,0.461946903,0.330960854,0.330258303,0.578449905
　樹林區,樹北里,0.797188755,0.770186335,0.779559118,0.741509434,0.671179884,0.59566075,0.559322034,0.323232323,0.326750449,0.579831933
　樹林區,彭福里,0.763122476,0.761214318,0.783686345,0.733448723,0.683095547,0.600698995,0.476989247,0.330122592,0.334799824,0.58953168
　樹林區,和平里,0.775862069,0.743792325,0.749154453,0.726440495,0.666306111,0.604395604,0.511853448,0.376101322,0.345741681,0.560279557
　樹林區,彭興里,0.762697752,0.74840629,0.752487562,0.701380671,0.619746233,0.583366653,0.49254902,0.378695828,0.384364821,0.580534022
　樹林區,彭厝里,0.776624549,0.752629172,0.768535262,0.698816309,0.644045534,0.573445082,0.501099868,0.338631347,0.359590565,0.557943925
　樹林區,大同里,0.819732034,0.788888889,0.812804878,0.700528479,0.659611993,0.595935445,0.44529864,0.338932214,0.347205707,0.596845426
　樹林區,中華里,0.789133247,0.765399738,0.787330317,0.679151061,0.639188332,0.570532915,0.451653944,0.360811668,0.367256637,0.608349901
　樹林區,太順里,0.781045752,0.774805867,0.783291977,0.737430168,0.660814046,0.586429725,0.482868526,0.31280389,0.327895595,0.519166667
　樹林區,東昇里,0.765857812,0.749134948,0.757885763,0.701572848,0.654295246,0.576584138,0.475512767,0.352368866,0.361756015,0.582749562
　樹林區,東陽里,0.787250094,0.781047,0.776802747,0.727639296,0.660301138,0.582227139,0.479347826,0.323626981,0.34310089,0.576524741
　樹林區,東山里,0.729323308,0.723011364,0.753715499,0.75,0.64516129,0.553045859,0.519945909,0.348997927,0.360701754,0.547033285
